,time_steps,zmu,random_increments_recharge,index_zmu
128156,07:50,1000549,50,869
128157,07:00,1001805,0,299
128158,07:00,1001807,0,302
128159,07:00,1001919,0,332
128160,07:10,1001919,5,332
128161,07:20,1001919,10,332
128162,07:30,1001919,30,332
128163,07:00,1001912,0,364
128164,07:10,1001912,10,364
128165,07:00,1001911,0,371
128166,07:10,1001911,10,371
128167,07:30,1001911,30,371
128168,07:50,1001911,100,371
128169,07:00,1001932,0,389
128170,07:10,1001932,10,389
128171,07:00,1001933,0,392
128172,07:10,1001933,20,392
128173,07:30,1001933,60,392
128174,07:00,1001934,0,396
128175,07:10,1001934,5,396
128176,07:00,1001952,0,413
128177,07:10,1001952,5,413
128178,07:20,1001952,30,413
128179,07:00,1002003,0,416
128180,07:10,1002003,5,416
128181,07:00,1001535,0,1132
128182,07:10,1001535,5,1132
128183,07:10,1001606,20,1133
128184,07:30,1001606,90,1133
128185,07:10,1001607,10,1134
128186,07:00,1001637,0,1330
128187,07:20,1000432,30,259
128188,07:30,1000432,45,259
128189,07:40,1000432,100,259
128190,07:50,1000432,75,259
128191,08:30,1058012,105,502
128192,08:40,1058012,140,502
128193,08:50,1058012,175,502
128194,09:00,1058012,0,502
128195,07:20,1001330,20,1283
128196,07:30,1001330,60,1283
128197,07:40,1001330,100,1283
128198,07:50,1001330,125,1283
128199,08:00,1001330,0,1283
128200,08:10,1001330,25,1283
128201,08:20,1001330,50,1283
128202,08:30,1001330,90,1283
128203,08:40,1001330,120,1283
128204,08:50,1001330,175,1283
128205,09:00,1001330,0,1283
128206,07:10,1000854,5,1026
128207,07:20,1000854,10,1026
128208,07:30,1000854,30,1026
128209,07:40,1000854,40,1026
128210,07:50,1000854,50,1026
128211,07:10,1000855,15,1028
128212,07:20,1000855,60,1028
128213,07:30,1000855,105,1028
128214,07:10,1000129,15,713
128215,07:30,1000129,90,713
128216,22:40,1058096,140,96
128217,22:50,1058096,175,96
128218,23:00,1058096,0,96
128219,23:10,1058096,30,96
128220,23:20,1058096,50,96
128221,23:30,1058096,60,96
128222,08:30,1058056,60,547
128223,08:40,1058056,80,547
128224,08:50,1058056,100,547
128225,09:00,1058056,0,547
128226,09:10,1058056,20,547
128227,09:20,1058056,40,547
128228,09:30,1058056,75,547
128229,09:40,1058056,120,547
128230,09:50,1058056,125,547
128231,10:00,1058056,0,547
128232,10:10,1058056,30,547
128233,10:20,1058056,60,547
128234,10:30,1058056,90,547
128235,10:40,1058056,120,547
128236,10:50,1058056,150,547
128237,11:00,1058056,0,547
128238,11:10,1058056,30,547
128239,11:20,1058056,60,547
128240,11:30,1058056,90,547
128241,11:40,1058056,120,547
128242,11:50,1058056,150,547
128243,12:00,1058056,0,547
128244,12:10,1058056,30,547
128245,12:20,1058056,60,547
128246,12:30,1058056,90,547
128247,12:40,1058056,120,547
128248,12:50,1058056,150,547
128249,13:00,1058056,0,547
128250,13:10,1058056,30,547
128251,13:20,1058056,60,547
128252,13:30,1058056,90,547
128253,13:40,1058056,120,547
128254,13:50,1058056,150,547
128255,14:00,1058056,0,547
128256,14:10,1058056,30,547
128257,14:20,1058056,60,547
128258,14:30,1058056,90,547
128259,14:40,1058056,120,547
128260,14:50,1058056,150,547
128261,15:00,1058056,0,547
128262,15:10,1058056,30,547
128263,15:20,1058056,60,547
128264,15:30,1058056,90,547
128265,15:40,1058056,120,547
128266,15:50,1058056,150,547
128267,16:00,1058056,0,547
128268,16:10,1058056,30,547
128269,16:20,1058056,60,547
128270,16:30,1058056,90,547
128271,16:40,1058056,120,547
128272,16:50,1058056,150,547
128273,17:00,1058056,0,547
128274,17:10,1058056,30,547
128275,17:20,1058056,60,547
128276,17:30,1058056,90,547
128277,17:40,1058056,120,547
128278,17:50,1058056,150,547
128279,18:00,1058056,0,547
128280,18:10,1058056,30,547
128281,18:20,1058056,60,547
128282,18:30,1058056,90,547
128283,18:40,1058056,120,547
128284,18:50,1058056,150,547
128285,19:00,1058056,0,547
128286,19:10,1058056,30,547
128287,19:20,1058056,60,547
128288,19:30,1058056,90,547
128289,19:40,1058056,120,547
128290,19:50,1058056,150,547
128291,20:00,1058056,0,547
128292,20:10,1058056,30,547
128293,20:20,1058056,60,547
128294,20:30,1058056,90,547
128295,20:40,1058056,120,547
128296,20:50,1058056,150,547
128297,21:00,1058056,0,547
128298,21:10,1058056,30,547
128299,21:20,1058056,60,547
128300,21:30,1058056,90,547
128301,21:40,1058056,120,547
128302,21:50,1058056,150,547
128303,22:00,1058056,0,547
128304,22:10,1058056,25,547
128305,22:20,1058056,50,547
128306,22:30,1058056,60,547
128307,22:40,1058056,80,547
128308,22:50,1058056,100,547
128309,23:00,1058056,0,547
128310,23:10,1058056,15,547
128311,23:20,1058056,30,547
128312,23:30,1058056,45,547
128313,07:50,1001323,50,1276
128314,07:40,1058086,120,569
128315,07:50,1058086,125,569
128316,08:00,1058086,0,569
128317,08:10,1058086,35,569
128318,08:20,1058086,70,569
128319,08:30,1058086,120,569
128320,08:40,1058086,200,569
128321,08:50,1058086,250,569
128322,23:50,1000301,200,644
128323,23:20,1000613,60,66
128324,23:30,1000613,90,66
128325,23:40,1000613,80,66
128326,23:50,1000613,100,66
128327,23:00,1000547,0,916
128328,23:10,1000547,10,916
128329,23:20,1000547,20,916
128330,23:30,1000547,30,916
128331,23:40,1000547,40,916
128332,23:50,1000547,50,916
128333,07:40,1000616,80,929
128334,09:20,1002004,40,391
128335,09:30,1002004,60,391
128336,09:40,1002004,80,391
128337,23:50,1000188,125,92
128338,23:40,1001825,140,324
128339,23:50,1001825,150,324
128340,07:30,1058063,45,520
128341,07:10,1000511,15,879
128342,07:00,1000407,0,804
128343,07:10,1000407,10,804
128344,07:20,1000407,50,804
128345,07:30,1000407,75,804
128346,07:40,1000407,180,804
128347,07:50,1000407,175,804
128348,08:00,1000407,0,804
128349,08:10,1000407,70,804
128350,07:00,1000494,0,1119
128351,07:10,1000494,10,1119
128352,07:10,1001018,15,224
128353,07:30,1001018,45,224
128354,07:50,1001018,100,224
128355,07:00,1001811,0,307
128356,07:00,1001854,0,353
128357,07:00,1001857,0,354
128358,07:20,1001857,20,354
128359,07:00,1001847,0,1324
128360,23:10,1000936,25,1029
128361,23:20,1000936,40,1029
128362,23:30,1000936,60,1029
128363,23:40,1000936,60,1029
128364,23:50,1000936,75,1029
128365,23:40,1000227,80,91
128366,23:50,1000227,100,91
128367,07:20,1000602,40,613
128368,07:30,1000602,90,613
128369,07:10,1058026,15,508
128370,07:00,1058086,0,569
128371,07:20,1058086,30,569
128372,07:00,1058132,0,596
128373,07:20,1058132,20,596
128374,07:40,1058132,80,596
128375,08:00,1058132,0,596
128376,08:10,1058132,20,596
128377,08:20,1058132,40,596
128378,08:30,1058132,60,596
128379,08:40,1058132,80,596
128380,08:50,1058132,100,596
128381,09:00,1058132,0,596
128382,09:10,1058132,25,596
128383,09:20,1058132,50,596
128384,09:30,1058132,75,596
128385,09:40,1058132,100,596
128386,09:50,1058132,125,596
128387,10:00,1058132,0,596
128388,10:10,1058132,25,596
128389,10:20,1058132,50,596
128390,10:30,1058132,75,596
128391,10:40,1058132,100,596
128392,10:50,1058132,125,596
128393,11:00,1058132,0,596
128394,11:10,1058132,25,596
128395,11:20,1058132,50,596
128396,11:30,1058132,75,596
128397,11:40,1058132,100,596
128398,11:50,1058132,125,596
128399,12:00,1058132,0,596
128400,12:10,1058132,25,596
128401,12:20,1058132,50,596
128402,12:30,1058132,75,596
128403,12:40,1058132,100,596
128404,12:50,1058132,125,596
128405,13:00,1058132,0,596
128406,13:10,1058132,25,596
128407,13:20,1058132,50,596
128408,13:30,1058132,75,596
128409,13:40,1058132,100,596
128410,13:50,1058132,125,596
128411,14:00,1058132,0,596
128412,14:10,1058132,25,596
128413,14:20,1058132,50,596
128414,14:30,1058132,75,596
128415,14:40,1058132,100,596
128416,14:50,1058132,125,596
128417,15:00,1058132,0,596
128418,15:10,1058132,25,596
128419,15:20,1058132,50,596
128420,15:30,1058132,75,596
128421,15:40,1058132,100,596
128422,15:50,1058132,125,596
128423,16:00,1058132,0,596
128424,16:10,1058132,25,596
128425,16:20,1058132,50,596
128426,16:30,1058132,75,596
128427,16:40,1058132,100,596
128428,16:50,1058132,125,596
128429,17:00,1058132,0,596
128430,17:10,1058132,25,596
128431,17:20,1058132,50,596
128432,17:30,1058132,75,596
128433,17:40,1058132,100,596
128434,17:50,1058132,125,596
128435,18:00,1058132,0,596
128436,18:10,1058132,25,596
128437,18:20,1058132,50,596
128438,18:30,1058132,75,596
128439,18:40,1058132,100,596
128440,18:50,1058132,125,596
128441,19:00,1058132,0,596
128442,19:10,1058132,25,596
128443,19:20,1058132,50,596
128444,19:30,1058132,75,596
128445,19:40,1058132,100,596
128446,19:50,1058132,125,596
128447,20:00,1058132,0,596
128448,20:10,1058132,25,596
128449,20:20,1058132,50,596
128450,20:30,1058132,75,596
128451,20:40,1058132,100,596
128452,20:50,1058132,125,596
128453,21:00,1058132,0,596
128454,21:10,1058132,25,596
128455,21:20,1058132,50,596
128456,21:30,1058132,75,596
128457,21:40,1058132,100,596
128458,21:50,1058132,125,596
128459,22:00,1058132,0,596
128460,07:00,1058022,0,663
128461,07:10,1000155,15,725
128462,07:30,1000155,90,725
128463,08:00,1000272,0,19
128464,08:10,1000272,15,19
128465,08:20,1000272,30,19
128466,08:30,1000272,45,19
128467,08:40,1000272,60,19
128468,08:50,1000272,75,19
128469,09:00,1000272,0,19
128470,09:10,1000272,15,19
128471,09:20,1000272,40,19
128472,09:30,1000272,75,19
128473,09:40,1000272,120,19
128474,09:50,1000272,150,19
128475,10:00,1000272,0,19
128476,10:10,1000272,30,19
128477,10:20,1000272,60,19
128478,10:30,1000272,90,19
128479,10:40,1000272,120,19
128480,10:50,1000272,150,19
128481,11:00,1000272,0,19
128482,11:10,1000272,30,19
128483,11:20,1000272,60,19
128484,11:30,1000272,90,19
128485,11:40,1000272,120,19
128486,11:50,1000272,150,19
128487,12:00,1000272,0,19
128488,12:10,1000272,30,19
128489,12:20,1000272,60,19
128490,12:30,1000272,90,19
128491,12:40,1000272,120,19
128492,12:50,1000272,150,19
128493,13:00,1000272,0,19
128494,13:10,1000272,30,19
128495,13:20,1000272,60,19
128496,13:30,1000272,90,19
128497,13:40,1000272,120,19
128498,13:50,1000272,150,19
128499,14:00,1000272,0,19
128500,14:10,1000272,30,19
128501,14:20,1000272,60,19
128502,14:30,1000272,90,19
128503,14:40,1000272,120,19
128504,14:50,1000272,150,19
128505,15:00,1000272,0,19
128506,15:10,1000272,30,19
128507,15:20,1000272,60,19
128508,15:30,1000272,90,19
128509,15:40,1000272,120,19
128510,15:50,1000272,150,19
128511,16:00,1000272,0,19
128512,16:10,1000272,30,19
128513,16:20,1000272,60,19
128514,16:30,1000272,90,19
128515,16:40,1000272,120,19
128516,16:50,1000272,150,19
128517,17:00,1000272,0,19
128518,17:10,1000272,30,19
128519,17:20,1000272,60,19
128520,17:30,1000272,90,19
128521,17:40,1000272,120,19
128522,17:50,1000272,150,19
128523,18:00,1000272,0,19
128524,18:10,1000272,30,19
128525,18:20,1000272,60,19
128526,18:30,1000272,90,19
128527,18:40,1000272,120,19
128528,18:50,1000272,150,19
128529,19:00,1000272,0,19
128530,19:10,1000272,30,19
128531,19:20,1000272,60,19
128532,19:30,1000272,90,19
128533,19:40,1000272,120,19
128534,19:50,1000272,150,19
128535,20:00,1000272,0,19
128536,20:10,1000272,30,19
128537,20:20,1000272,60,19
128538,20:30,1000272,90,19
128539,20:40,1000272,120,19
128540,20:50,1000272,150,19
128541,21:00,1000272,0,19
128542,21:10,1000272,30,19
128543,21:20,1000272,60,19
128544,21:30,1000272,90,19
128545,21:40,1000272,120,19
128546,21:50,1000272,150,19
128547,22:00,1000272,0,19
128548,22:10,1000272,30,19
128549,22:20,1000272,60,19
128550,22:30,1000272,90,19
128551,22:40,1000272,100,19
128552,22:50,1000272,125,19
128553,23:00,1000272,0,19
128554,07:30,1001391,90,1116
128555,07:40,1001391,200,1116
128556,07:50,1001391,175,1116
128557,08:00,1001391,0,1116
128558,07:10,1001121,20,1161
128559,07:40,1001832,60,1253
128560,07:50,1001832,100,1253
128561,08:00,1001832,0,1253
128562,08:10,1001832,25,1253
128563,08:20,1001832,50,1253
128564,08:30,1001832,75,1253
128565,08:40,1001832,100,1253
128566,08:50,1001832,125,1253
128567,09:00,1001832,0,1253
128568,09:10,1001832,25,1253
128569,09:20,1001832,70,1253
128570,09:30,1001832,75,1253
128571,09:40,1001832,140,1253
128572,09:50,1001832,125,1253
128573,10:00,1001832,0,1253
128574,10:10,1001832,35,1253
128575,10:20,1001832,70,1253
128576,10:30,1001832,105,1253
128577,10:40,1001832,140,1253
128578,10:50,1001832,175,1253
128579,11:00,1001832,0,1253
128580,11:10,1001832,35,1253
128581,11:20,1001832,70,1253
128582,11:30,1001832,105,1253
128583,11:40,1001832,140,1253
128584,11:50,1001832,175,1253
128585,12:00,1001832,0,1253
128586,12:10,1001832,35,1253
128587,12:20,1001832,70,1253
128588,12:30,1001832,105,1253
128589,12:40,1001832,140,1253
128590,12:50,1001832,175,1253
128591,13:00,1001832,0,1253
128592,13:10,1001832,35,1253
128593,13:20,1001832,70,1253
128594,13:30,1001832,105,1253
128595,13:40,1001832,140,1253
128596,13:50,1001832,175,1253
128597,14:00,1001832,0,1253
128598,14:10,1001832,35,1253
128599,14:20,1001832,70,1253
128600,14:30,1001832,105,1253
128601,14:40,1001832,140,1253
128602,14:50,1001832,175,1253
128603,15:00,1001832,0,1253
128604,15:10,1001832,35,1253
128605,15:20,1001832,70,1253
128606,15:30,1001832,105,1253
128607,15:40,1001832,140,1253
128608,15:50,1001832,175,1253
128609,16:00,1001832,0,1253
128610,16:10,1001832,35,1253
128611,16:20,1001832,70,1253
128612,16:30,1001832,105,1253
128613,16:40,1001832,140,1253
128614,16:50,1001832,175,1253
128615,17:00,1001832,0,1253
128616,17:10,1001832,35,1253
128617,17:20,1001832,70,1253
128618,17:30,1001832,105,1253
128619,17:40,1001832,140,1253
128620,17:50,1001832,175,1253
128621,18:00,1001832,0,1253
128622,18:10,1001832,35,1253
128623,18:20,1001832,70,1253
128624,18:30,1001832,105,1253
128625,18:40,1001832,140,1253
128626,18:50,1001832,175,1253
128627,19:00,1001832,0,1253
128628,19:10,1001832,35,1253
128629,19:20,1001832,70,1253
128630,19:30,1001832,105,1253
128631,19:40,1001832,140,1253
128632,19:50,1001832,175,1253
128633,20:00,1001832,0,1253
128634,20:10,1001832,35,1253
128635,20:20,1001832,70,1253
128636,20:30,1001832,105,1253
128637,20:40,1001832,140,1253
128638,20:50,1001832,175,1253
128639,21:00,1001832,0,1253
128640,21:10,1001832,35,1253
128641,21:20,1001832,70,1253
128642,21:30,1001832,105,1253
128643,21:40,1001832,140,1253
128644,21:50,1001832,175,1253
128645,22:00,1001832,0,1253
128646,22:10,1001832,35,1253
128647,22:20,1001832,70,1253
128648,22:30,1001832,90,1253
128649,22:40,1001832,100,1253
128650,08:10,1001741,40,183
128651,23:00,1001620,0,12
128652,23:10,1001620,30,12
128653,08:10,1058004,5,49
128654,08:20,1058004,10,49
128655,08:30,1058004,15,49
128656,08:40,1058004,20,49
128657,08:50,1058004,25,49
128658,09:00,1058004,0,49
128659,09:10,1058004,5,49
128660,09:20,1058004,10,49
128661,09:30,1058004,15,49
128662,09:40,1058004,20,49
128663,09:50,1058004,25,49
128664,10:00,1058004,0,49
128665,10:10,1058004,5,49
128666,10:20,1058004,10,49
128667,10:30,1058004,15,49
128668,10:40,1058004,20,49
128669,10:50,1058004,25,49
128670,11:00,1058004,0,49
128671,11:10,1058004,5,49
128672,11:20,1058004,10,49
128673,11:30,1058004,15,49
128674,11:40,1058004,20,49
128675,11:50,1058004,25,49
128676,12:00,1058004,0,49
128677,12:10,1058004,5,49
128678,12:20,1058004,10,49
128679,12:30,1058004,15,49
128680,12:40,1058004,20,49
128681,12:50,1058004,25,49
128682,13:00,1058004,0,49
128683,13:10,1058004,5,49
128684,13:20,1058004,10,49
128685,13:30,1058004,15,49
128686,13:40,1058004,20,49
128687,13:50,1058004,25,49
128688,14:00,1058004,0,49
128689,14:10,1058004,5,49
128690,14:20,1058004,10,49
128691,14:30,1058004,15,49
128692,14:40,1058004,20,49
128693,14:50,1058004,25,49
128694,15:00,1058004,0,49
128695,15:10,1058004,5,49
128696,15:20,1058004,10,49
128697,15:30,1058004,15,49
128698,15:40,1058004,20,49
128699,15:50,1058004,25,49
128700,16:00,1058004,0,49
128701,16:10,1058004,5,49
128702,16:20,1058004,10,49
128703,16:30,1058004,15,49
128704,16:40,1058004,20,49
128705,16:50,1058004,25,49
128706,17:00,1058004,0,49
128707,17:10,1058004,5,49
128708,17:20,1058004,10,49
128709,17:30,1058004,15,49
128710,17:40,1058004,20,49
128711,17:50,1058004,25,49
128712,18:00,1058004,0,49
128713,18:10,1058004,5,49
128714,18:20,1058004,10,49
128715,18:30,1058004,15,49
128716,18:40,1058004,20,49
128717,18:50,1058004,25,49
128718,19:00,1058004,0,49
128719,19:10,1058004,5,49
128720,19:20,1058004,10,49
128721,19:30,1058004,15,49
128722,19:40,1058004,20,49
128723,19:50,1058004,25,49
128724,20:00,1058004,0,49
128725,20:10,1058004,5,49
128726,20:20,1058004,10,49
128727,20:30,1058004,15,49
128728,20:40,1058004,20,49
128729,20:50,1058004,25,49
128730,21:00,1058004,0,49
128731,21:10,1058004,5,49
128732,21:20,1058004,10,49
128733,21:30,1058004,15,49
128734,21:40,1058004,20,49
128735,21:50,1058004,25,49
128736,22:00,1058004,0,49
128737,22:10,1058004,5,49
128738,22:20,1058004,10,49
128739,22:30,1058004,15,49
128740,22:40,1058004,20,49
128741,22:50,1058004,25,49
128742,23:00,1058004,0,49
128743,23:10,1058004,5,49
128744,07:30,1000312,30,212
128745,07:30,1000321,45,216
128746,07:30,1000916,60,975
128747,07:40,1000916,100,975
128748,08:40,1002042,240,41
128749,08:50,1002042,250,41
128750,09:00,1002042,0,41
128751,09:10,1002042,60,41
128752,07:20,1000945,20,126
128753,07:20,1000915,10,211
128754,07:30,1000915,60,211
128755,07:40,1000915,80,211
128756,07:50,1000915,100,211
128757,08:00,1000915,0,211
128758,08:10,1000915,30,211
128759,08:20,1000915,80,211
128760,08:30,1000915,105,211
128761,08:40,1000915,180,211
128762,22:40,1001405,80,1117
128763,22:50,1001405,75,1117
128764,23:00,1001405,0,1117
128765,23:10,1001405,15,1117
128766,23:20,1001405,30,1117
128767,07:00,1001250,0,127
128768,23:50,1002023,100,28
128769,23:50,1001944,100,31
128770,23:50,1001955,75,37
128771,23:50,1002061,100,48
128772,23:10,1000272,15,19
128773,23:20,1000272,30,19
128774,23:30,1000272,45,19
128775,23:40,1000272,60,19
128776,23:50,1000272,75,19
128777,23:50,1000213,150,60
128778,07:00,1001116,0,1160
128779,07:00,1001137,0,1165
128780,09:10,1001366,5,635
128781,09:20,1001366,20,635
128782,09:30,1001366,30,635
128783,09:40,1001366,40,635
128784,09:50,1001366,50,635
128785,10:00,1001366,0,635
128786,10:10,1001366,10,635
128787,10:20,1001366,20,635
128788,10:30,1001366,30,635
128789,10:40,1001366,40,635
128790,10:50,1001366,50,635
128791,11:00,1001366,0,635
128792,11:10,1001366,10,635
128793,11:20,1001366,20,635
128794,11:30,1001366,30,635
128795,11:40,1001366,40,635
128796,11:50,1001366,50,635
128797,12:00,1001366,0,635
128798,12:10,1001366,10,635
128799,12:20,1001366,20,635
128800,12:30,1001366,30,635
128801,12:40,1001366,40,635
128802,12:50,1001366,50,635
128803,13:00,1001366,0,635
128804,13:10,1001366,10,635
128805,13:20,1001366,20,635
128806,13:30,1001366,30,635
128807,13:40,1001366,40,635
128808,13:50,1001366,50,635
128809,14:00,1001366,0,635
128810,14:10,1001366,10,635
128811,14:20,1001366,20,635
128812,14:30,1001366,30,635
128813,14:40,1001366,40,635
128814,14:50,1001366,50,635
128815,15:00,1001366,0,635
128816,15:10,1001366,10,635
128817,15:20,1001366,20,635
128818,15:30,1001366,30,635
128819,15:40,1001366,40,635
128820,15:50,1001366,50,635
128821,16:00,1001366,0,635
128822,16:10,1001366,10,635
128823,16:20,1001366,20,635
128824,16:30,1001366,30,635
128825,16:40,1001366,40,635
128826,16:50,1001366,50,635
128827,17:00,1001366,0,635
128828,17:10,1001366,10,635
128829,17:20,1001366,20,635
128830,17:30,1001366,30,635
128831,17:40,1001366,40,635
128832,17:50,1001366,50,635
128833,18:00,1001366,0,635
128834,18:10,1001366,10,635
128835,18:20,1001366,20,635
128836,18:30,1001366,30,635
128837,18:40,1001366,40,635
128838,18:50,1001366,50,635
128839,19:00,1001366,0,635
128840,19:10,1001366,10,635
128841,19:20,1001366,20,635
128842,19:30,1001366,30,635
128843,19:40,1001366,40,635
128844,19:50,1001366,50,635
128845,20:00,1001366,0,635
128846,20:10,1001366,10,635
128847,20:20,1001366,20,635
128848,20:30,1001366,30,635
128849,20:40,1001366,40,635
128850,20:50,1001366,50,635
128851,21:00,1001366,0,635
128852,21:10,1001366,10,635
128853,21:20,1001366,20,635
128854,21:30,1001366,30,635
128855,21:40,1001366,40,635
128856,21:50,1001366,50,635
128857,22:00,1001366,0,635
128858,22:10,1001366,10,635
128859,22:20,1001366,20,635
128860,22:30,1001366,30,635
128861,22:40,1001366,40,635
128862,22:50,1001366,50,635
128863,23:00,1001366,0,635
128864,23:10,1001366,10,635
128865,23:20,1001366,20,635
128866,23:30,1001366,30,635
128867,23:40,1001366,40,635
128868,23:50,1001366,50,635
128869,07:00,1058018,0,42
128870,07:00,1058099,0,71
128871,07:00,1058059,0,491
128872,07:00,1058037,0,514
128873,07:20,1058037,80,514
128874,07:00,1058036,0,524
128875,07:00,1058069,0,552
128876,07:20,1058069,80,552
128877,07:00,1058065,0,553
128878,07:00,1058080,0,562
128879,07:20,1058080,80,562
128880,07:00,1058098,0,579
128881,07:20,1058098,50,579
128882,07:00,1000843,0,1019
128883,07:00,1000855,0,1028
128884,07:00,1000863,0,1032
128885,08:30,1058019,15,506
128886,08:40,1058019,20,506
128887,08:50,1058019,25,506
128888,09:00,1058019,0,506
128889,09:10,1058019,10,506
128890,09:20,1058019,20,506
128891,09:30,1058019,30,506
128892,07:20,1000436,30,795
128893,07:00,1000204,0,210
128894,07:10,1000204,5,210
128895,08:00,1001741,0,183
128896,07:00,1000428,0,251
128897,23:40,1058070,140,557
128898,23:50,1058070,175,557
128899,22:10,1058132,20,596
128900,22:20,1058132,40,596
128901,22:30,1058132,60,596
128902,22:40,1058132,60,596
128903,22:50,1058132,25,596
128904,23:00,1058132,0,596
128905,23:10,1058132,5,596
128906,23:20,1058132,10,596
128907,23:30,1058132,15,596
128908,23:40,1058132,20,596
128909,23:50,1058132,25,596
128910,07:10,1000312,5,212
128911,07:20,1000312,10,212
128912,07:10,1000321,5,216
128913,07:20,1000321,10,216
128914,07:10,1000190,20,587
128915,07:10,1000145,15,717
128916,07:20,1000145,30,717
128917,07:10,1000310,15,777
128918,09:00,1001941,0,2
128919,09:10,1001941,10,2
128920,09:20,1001941,20,2
128921,09:30,1001941,30,2
128922,09:40,1001941,40,2
128923,09:50,1001941,75,2
128924,10:00,1001941,0,2
128925,10:10,1001941,15,2
128926,10:20,1001941,30,2
128927,10:30,1001941,45,2
128928,10:40,1001941,60,2
128929,10:50,1001941,75,2
128930,11:00,1001941,0,2
128931,11:10,1001941,15,2
128932,11:20,1001941,30,2
128933,11:30,1001941,45,2
128934,11:40,1001941,60,2
128935,11:50,1001941,75,2
128936,12:00,1001941,0,2
128937,12:10,1001941,15,2
128938,12:20,1001941,30,2
128939,12:30,1001941,45,2
128940,12:40,1001941,60,2
128941,12:50,1001941,75,2
128942,13:00,1001941,0,2
128943,13:10,1001941,15,2
128944,13:20,1001941,30,2
128945,13:30,1001941,45,2
128946,13:40,1001941,60,2
128947,13:50,1001941,75,2
128948,14:00,1001941,0,2
128949,14:10,1001941,15,2
128950,14:20,1001941,30,2
128951,14:30,1001941,45,2
128952,14:40,1001941,60,2
128953,14:50,1001941,75,2
128954,15:00,1001941,0,2
128955,15:10,1001941,15,2
128956,15:20,1001941,30,2
128957,15:30,1001941,45,2
128958,15:40,1001941,60,2
128959,15:50,1001941,75,2
128960,16:00,1001941,0,2
128961,16:10,1001941,15,2
128962,16:20,1001941,30,2
128963,16:30,1001941,45,2
128964,16:40,1001941,60,2
128965,16:50,1001941,75,2
128966,17:00,1001941,0,2
128967,17:10,1001941,15,2
128968,17:20,1001941,30,2
128969,17:30,1001941,45,2
128970,17:40,1001941,60,2
128971,17:50,1001941,75,2
128972,18:00,1001941,0,2
128973,18:10,1001941,15,2
128974,18:20,1001941,30,2
128975,18:30,1001941,45,2
128976,18:40,1001941,60,2
128977,18:50,1001941,75,2
128978,19:00,1001941,0,2
128979,19:10,1001941,15,2
128980,19:20,1001941,30,2
128981,19:30,1001941,45,2
128982,19:40,1001941,60,2
128983,19:50,1001941,75,2
128984,20:00,1001941,0,2
128985,20:10,1001941,15,2
128986,20:20,1001941,30,2
128987,20:30,1001941,45,2
128988,20:40,1001941,60,2
128989,20:50,1001941,75,2
128990,21:00,1001941,0,2
128991,21:10,1001941,15,2
128992,21:20,1001941,30,2
128993,21:30,1001941,45,2
128994,21:40,1001941,60,2
128995,21:50,1001941,75,2
128996,22:00,1001941,0,2
128997,22:10,1001941,10,2
128998,22:20,1001941,20,2
128999,22:30,1001941,30,2
129000,22:40,1001941,40,2
129001,22:50,1001941,50,2
129002,23:00,1001941,0,2
129003,23:10,1001941,10,2
129004,23:20,1001941,20,2
129005,23:30,1001941,30,2
129006,23:40,1001941,40,2
129007,23:50,1001941,50,2
129008,23:20,1058072,30,30
129009,23:30,1058072,45,30
129010,23:40,1058072,60,30
129011,23:50,1058072,75,30
129012,07:20,1000248,30,335
129013,07:20,1000230,20,388
129014,07:30,1000212,90,748
129015,07:50,1000212,150,748
129016,07:30,1000254,90,768
129017,07:50,1000254,175,768
129018,07:30,1000256,90,769
129019,07:00,1001301,0,341
129020,07:00,1001378,0,1102
129021,07:10,1001378,10,1102
129022,07:20,1001378,40,1102
129023,07:30,1001378,30,1102
129024,07:40,1001378,80,1102
129025,07:50,1001378,50,1102
129026,08:00,1001378,0,1102
129027,08:10,1001378,15,1102
129028,07:00,1001215,0,1193
129029,07:00,1001227,0,1194
129030,07:00,1001246,0,1236
129031,07:00,1001303,0,1254
129032,07:00,1001321,0,1275
129033,07:00,1001343,0,1295
129034,07:00,1001371,0,1296
129035,07:00,1001346,0,1299
129036,07:10,1001346,5,1299
129037,07:20,1001346,10,1299
129038,07:30,1001346,30,1299
129039,07:40,1001346,40,1299
129040,07:50,1001346,50,1299
129041,07:00,1058016,0,504
129042,07:10,1058016,10,504
129043,07:20,1058016,20,504
129044,08:10,1000188,45,92
129045,07:20,1001213,50,292
129046,07:30,1001213,75,292
129047,23:50,1001812,175,297
129048,07:10,1000327,25,673
129049,07:10,1000257,15,758
129050,07:30,1000496,45,846
129051,08:50,1001544,100,949
129052,09:00,1001544,0,949
129053,09:10,1001544,25,949
129054,09:20,1001544,50,949
129055,09:30,1001544,90,949
129056,09:40,1001544,120,949
129057,09:50,1001544,150,949
129058,10:00,1001544,0,949
129059,10:10,1001544,30,949
129060,10:20,1001544,60,949
129061,10:30,1001544,90,949
129062,10:40,1001544,120,949
129063,10:50,1001544,150,949
129064,11:00,1001544,0,949
129065,11:10,1001544,30,949
129066,11:20,1001544,60,949
129067,11:30,1001544,90,949
129068,11:40,1001544,120,949
129069,11:50,1001544,150,949
129070,12:00,1001544,0,949
129071,12:10,1001544,30,949
129072,12:20,1001544,60,949
129073,12:30,1001544,90,949
129074,12:40,1001544,120,949
129075,12:50,1001544,150,949
